date,city,max_temperature_C,min_temperature_C,avg_temperature_C,avg_day_length_hours,avg_night_length_hours,avg_sunrise_time,avg_sunset_time,avg_AQI,AQI_category,PM2_5,PM10,avg_visibility_morning_km,avg_visibility_afternoon_km,avg_visibility_night_km,cloud_cover_%,uv_radiation_index,humidity_%,wind_speed_km_h,wind_direction,rainfall_mm,season,weather_condition,year,month,day,day_of_week
19-07-2025,Guwahati,28.74,18.75,23.75,13.43,10.57,05:16,18:43,43,Low,41.98,82.71,13.93,14.93,12.93,89.59,0.63,87.97,10.54,SW,50.19,Monsoon,Rainy,2025,7,19,Saturday
23-07-2025,Guwahati,31.07,19.53,25.3,13.37,10.63,05:18,18:41,84,Low,100.02,171.31,12.9,13.9,11.9,88.71,1.03,72.26,9.94,S,196.46,Monsoon,Storm,2025,7,23,Wednesday
26-07-2025,Guwahati,29.42,16.92,23.17,13.32,10.68,05:20,18:39,68,Low,70.5,111.28,13.3,14.3,12.3,94.85,1.16,66.87,8.38,E,149.56,Monsoon,Rainy,2025,7,26,Saturday
27-07-2025,Guwahati,31.61,19.69,25.65,13.31,10.69,05:20,18:39,78,Low,74.95,117.22,13.05,14.05,12.05,74.96,3.03,69.06,13.53,W,142.56,Monsoon,Rainy,2025,7,27,Sunday
01-08-2025,Guwahati,26.09,18.73,22.41,13.22,10.78,05:23,18:36,54,Low,51.84,91.18,13.65,14.65,12.65,96.21,2.33,78,13.49,SW,115.44,Monsoon,Rainy,2025,8,1,Friday
02-08-2025,Guwahati,27.62,21.08,24.35,13.2,10.8,05:24,18:35,89,Low,81.83,138.99,12.78,13.78,11.78,81.49,1.99,87.49,7.77,SW,182.28,Monsoon,Storm,2025,8,2,Saturday
03-08-2025,Guwahati,28.06,22.74,25.4,13.18,10.82,05:24,18:35,59,Low,70.84,137.5,13.53,14.53,12.53,80.67,3.27,84.41,19.84,N,126.25,Monsoon,Rainy,2025,8,3,Sunday
06-08-2025,Guwahati,26.16,16.3,21.23,13.12,10.88,05:26,18:33,38,Low,41.73,76.81,14.05,15.05,13.05,85.1,2.91,77.16,13.22,NW,160,Monsoon,Storm,2025,8,6,Wednesday
08-08-2025,Guwahati,30.4,15.88,23.14,13.08,10.92,05:27,18:32,62,Low,66.97,118.73,13.45,14.45,12.45,92.88,1.73,92.2,15.76,NE,185.12,Monsoon,Storm,2025,8,8,Friday
09-08-2025,Guwahati,28.95,17.33,23.14,13.05,10.95,05:28,18:31,54,Low,60.86,93.45,13.65,14.65,12.65,72.54,3.31,93.66,8.43,E,119.11,Monsoon,Rainy,2025,8,9,Saturday
10-08-2025,Guwahati,26.91,20.19,23.55,13.03,10.97,05:29,18:30,78,Low,90.53,137.8,13.05,14.05,12.05,88.5,2.13,74.93,7.41,E,118.35,Monsoon,Rainy,2025,8,10,Sunday
13-08-2025,Guwahati,33.94,17.93,25.94,12.97,11.03,05:30,18:29,104,Moderate,95.8,181.06,12.4,13.4,11.4,73.4,2.63,83.48,11.95,NE,124.78,Monsoon,Rainy,2025,8,13,Wednesday
19-08-2025,Guwahati,29.38,23.55,26.47,12.83,11.17,05:35,18:24,36,Low,34.52,66.99,14.1,15.1,13.1,74.47,3.58,79.71,6.67,W,125.95,Monsoon,Rainy,2025,8,19,Tuesday
25-08-2025,Guwahati,30.9,21.82,26.36,12.68,11.32,05:39,18:20,113,Moderate,114.09,215.64,12.18,13.18,11.18,65.55,5.41,76.21,16.24,S,67.52,Monsoon,Rainy,2025,8,25,Monday
01-09-2025,Guwahati,32.58,21.52,27.05,12.51,11.49,05:44,18:15,67,Low,75.63,119.12,13.32,14.32,12.32,66.41,4.51,86.75,15.38,W,70.54,Monsoon,Rainy,2025,9,1,Monday
13-09-2025,Guwahati,29.59,16.35,22.97,12.2,11.8,05:54,18:05,58,Low,58.33,96.83,13.55,14.55,12.55,90.44,1.16,89.87,15.79,W,67.06,Monsoon,Rainy,2025,9,13,Saturday
15-09-2025,Guwahati,31.69,22.48,27.08,12.15,11.85,05:55,18:04,40,Low,47,74.21,14,15,13,89.52,3.38,88.81,5.88,E,104.88,Monsoon,Rainy,2025,9,15,Monday
19-09-2025,Guwahati,25.12,21.99,23.55,12.04,11.96,05:58,18:01,53,Low,55.14,91.91,13.68,14.68,12.68,73.01,2.5,84.28,17.51,SW,65.36,Monsoon,Rainy,2025,9,19,Friday
21-09-2025,Guwahati,26.71,24.31,25.51,11.99,12.01,06:00,17:59,67,Low,77.76,152.53,13.32,14.32,12.32,90.97,2.42,77.12,12.42,NW,140.68,Monsoon,Rainy,2025,9,21,Sunday
27-09-2025,Guwahati,34.13,18.77,26.45,11.83,12.17,06:05,17:54,49,Low,49.8,89.84,13.78,14.78,12.78,98.38,2.8,79.6,6.66,NE,115.86,Monsoon,Rainy,2025,9,27,Saturday
28-09-2025,Guwahati,27.12,24.76,25.94,11.8,12.2,06:05,17:54,85,Low,95.38,186.71,12.88,13.88,11.88,71.79,2.25,86.42,14.41,E,161.28,Monsoon,Storm,2025,9,28,Sunday
12-10-2025,Guwahati,29.81,23.27,26.54,11.44,12.56,06:16,17:43,109,Moderate,104.96,202.08,12.28,13.28,11.28,93.26,2.07,76.44,8.7,NE,123.21,Monsoon,Rainy,2025,10,12,Sunday
23-10-2025,Guwahati,30.07,16.42,23.25,11.17,12.83,06:24,17:35,81,Low,92.25,153.86,12.97,13.97,11.97,91.48,2.47,88.31,17.59,NW,193.48,Monsoon,Storm,2025,10,23,Thursday
26-10-2025,Guwahati,32.59,20.99,26.79,11.1,12.9,06:26,17:33,126,Moderate,116.5,185.91,11.85,12.85,10.85,64.91,3.7,80.85,14.17,NE,110.22,Monsoon,Rainy,2025,10,26,Sunday
27-10-2025,Guwahati,34.98,24.75,29.86,11.08,12.92,06:27,17:32,128,Moderate,116.98,195.84,11.8,12.8,10.8,68.65,3.53,90.56,19.49,NE,118.32,Monsoon,Rainy,2025,10,27,Monday
28-10-2025,Guwahati,34.47,21.84,28.15,11.06,12.94,06:28,17:31,103,Moderate,101.8,161.69,12.43,13.43,11.43,64.53,1.54,67.75,15.87,NE,142.71,Monsoon,Rainy,2025,10,28,Tuesday
30-10-2025,Guwahati,26.42,19.68,23.05,11.01,12.99,06:29,17:30,62,Low,62.13,110.29,13.45,14.45,12.45,78.57,1.79,80.47,17.93,SW,152.71,Monsoon,Storm,2025,10,30,Thursday
02-11-2025,Guwahati,28.31,17.59,22.95,10.95,13.05,06:31,17:28,102,Moderate,96.9,162.78,12.45,13.45,11.45,61.8,2.93,86.06,10.15,SW,99.18,Monsoon,Rainy,2025,11,2,Sunday
05-11-2025,Guwahati,33.17,24.67,28.92,10.88,13.12,06:33,17:26,72,Low,71.48,136.7,13.2,14.2,12.2,63.1,4.57,89.33,13.03,NE,195.11,Monsoon,Storm,2025,11,5,Wednesday
08-11-2025,Guwahati,25.16,17.51,21.34,10.82,13.18,06:35,17:24,117,Moderate,112.96,221.74,12.07,13.07,11.07,60.41,2.44,89.2,5.46,SE,197.27,Monsoon,Storm,2025,11,8,Saturday
10-11-2025,Guwahati,25.94,17.19,21.56,10.78,13.22,06:36,17:23,79,Low,75.32,144.9,13.03,14.03,12.03,80,3.27,92.85,11.81,W,142.43,Monsoon,Rainy,2025,11,10,Monday
12-11-2025,Guwahati,27.77,24.16,25.97,10.75,13.25,06:37,17:22,58,Low,64.91,113.71,13.55,14.55,12.55,61.02,5.5,94.85,5.06,NW,149.43,Monsoon,Rainy,2025,11,12,Wednesday
14-11-2025,Guwahati,28.64,16.69,22.66,10.71,13.29,06:38,17:21,94,Low,98.16,149.73,12.65,13.65,11.65,90.87,1.25,69.01,8.36,NE,94.24,Monsoon,Rainy,2025,11,14,Friday
15-11-2025,Guwahati,27.75,20.87,24.31,10.69,13.31,06:39,17:20,77,Low,89.37,134.84,13.07,14.07,12.07,95.37,2.96,74.96,14.39,NW,114.65,Monsoon,Rainy,2025,11,15,Saturday
18-11-2025,Guwahati,28.38,22.01,25.19,10.64,13.36,06:40,17:19,109,Moderate,105.93,190.4,12.28,13.28,11.28,72.49,2.84,82.15,8.1,SE,162.37,Monsoon,Storm,2025,11,18,Tuesday
20-11-2025,Guwahati,32.79,23.05,27.92,10.61,13.39,06:41,17:18,89,Low,103.99,180.58,12.78,13.78,11.78,95.45,2.55,87.3,7.16,S,64.96,Monsoon,Rainy,2025,11,20,Thursday
23-11-2025,Guwahati,34.35,24.89,29.62,10.57,13.43,06:43,17:16,71,Low,69,124.03,13.22,14.22,12.22,64.6,3.9,94.03,15.38,N,160.46,Monsoon,Storm,2025,11,23,Sunday
24-11-2025,Guwahati,33.9,23.74,28.82,10.55,13.45,06:43,17:16,123,Moderate,118.02,207.25,11.93,12.93,10.93,70.13,3.05,77.67,19.79,NW,114.09,Monsoon,Rainy,2025,11,24,Monday
26-11-2025,Guwahati,27.56,15.56,21.56,10.53,13.47,06:44,17:15,112,Moderate,103.4,187.16,12.2,13.2,11.2,79.7,0.86,67.13,8.93,SE,87.84,Monsoon,Rainy,2025,11,26,Wednesday
28-11-2025,Guwahati,26.26,17.24,21.75,10.5,13.5,06:44,17:15,34,Low,39.55,78.19,14.15,15.15,13.15,87.09,2.45,91.96,15.58,W,116.58,Monsoon,Rainy,2025,11,28,Friday
30-11-2025,Guwahati,33.29,23.78,28.53,10.48,13.52,06:45,17:14,84,Low,87.84,170.84,12.9,13.9,11.9,81.66,3.32,91.4,5.6,SE,91.59,Monsoon,Rainy,2025,11,30,Sunday
01-12-2025,Guwahati,28.98,24.48,26.73,10.47,13.53,06:45,17:14,56,Low,52.47,103.4,13.6,14.6,12.6,48.82,5.35,52.55,16.64,SW,17.64,Winter,Clear,2025,12,1,Monday
02-12-2025,Guwahati,31.3,24.82,28.06,10.46,13.54,06:46,17:13,74,Low,91.71,182.3,13.15,14.15,12.15,33.09,4.91,48.06,7.41,E,2.78,Winter,Clear,2025,12,2,Tuesday
05-12-2025,Guwahati,34.76,18.15,26.46,10.43,13.57,06:47,17:12,66,Low,68.6,112.33,13.35,14.35,12.35,54.75,1.93,35.99,8.53,W,1.17,Winter,Clear,2025,12,5,Friday
11-12-2025,Guwahati,32.93,15.93,24.43,10.39,13.61,06:48,17:11,62,Low,69.37,104.86,13.45,14.45,12.45,63.3,5.55,33.6,6.57,E,13.98,Winter,Clear,2025,12,11,Thursday
15-12-2025,Guwahati,34.91,17.98,26.44,10.37,13.63,06:48,17:11,34,Low,37.57,56.45,14.15,15.15,13.15,60.2,4.58,43.29,10.25,N,12.6,Winter,Clear,2025,12,15,Monday
18-12-2025,Guwahati,32.34,24.4,28.37,10.36,13.64,06:49,17:10,36,Low,38.38,63.44,14.1,15.1,13.1,28.04,4.34,51.69,14.68,W,9.96,Winter,Clear,2025,12,18,Thursday
20-12-2025,Guwahati,30.78,16.14,23.46,10.36,13.64,06:49,17:10,69,Low,72.93,122.38,13.28,14.28,12.28,10.84,3.19,49.22,17.31,NW,18.44,Winter,Clear,2025,12,20,Saturday
24-12-2025,Guwahati,32.8,20.13,26.47,10.36,13.64,06:49,17:10,50,Low,52.48,90.92,13.75,14.75,12.75,51.66,3.46,55.77,10.32,N,20,Winter,Clear,2025,12,24,Wednesday
26-12-2025,Guwahati,33.13,19.95,26.54,10.37,13.63,06:48,17:11,98,Low,119.52,206.6,12.55,13.55,11.55,25.03,2.77,31.87,16.09,SW,13.65,Winter,Clear,2025,12,26,Friday
27-12-2025,Guwahati,29.94,15.29,22.61,10.37,13.63,06:48,17:11,92,Low,85.52,145.87,12.7,13.7,11.7,23.13,4.8,58.36,15.81,W,9.99,Winter,Clear,2025,12,27,Saturday
