date,city,max_temperature_C,min_temperature_C,avg_temperature_C,avg_day_length_hours,avg_night_length_hours,avg_sunrise_time,avg_sunset_time,avg_AQI,AQI_category,PM2_5,PM10,avg_visibility_morning_km,avg_visibility_afternoon_km,avg_visibility_night_km,cloud_cover_%,uv_radiation_index,humidity_%,wind_speed_km_h,wind_direction,rainfall_mm,season,weather_condition,year,month,day,day_of_week
23-07-2025,Delhi,32.49,26.38,29.44,13.53,10.47,05:13,18:46,39,Low,46.51,88.18,14.03,15.03,13.03,90.6,1.82,70.57,18.09,W,55.51,Monsoon,Rainy,2025,7,23,Wednesday
29-07-2025,Delhi,32.62,22.11,27.37,13.42,10.58,05:17,18:42,86,Low,83,129.08,12.85,13.85,11.85,90.45,3.46,75.36,10.57,SW,75.22,Monsoon,Rainy,2025,7,29,Tuesday
01-08-2025,Delhi,34.15,22.95,28.55,13.36,10.64,05:19,18:40,75,Low,88.43,161.72,13.12,14.12,12.12,75.32,1.21,68.95,14.66,SE,95.38,Monsoon,Rainy,2025,8,1,Friday
02-08-2025,Delhi,34.97,22.06,28.52,13.34,10.66,05:19,18:40,77,Low,72.46,129.47,13.07,14.07,12.07,78.87,1.41,81.31,5.84,NE,125.9,Monsoon,Rainy,2025,8,2,Saturday
04-08-2025,Delhi,32.04,22.26,27.15,13.29,10.71,05:21,18:38,70,Low,73.03,120.77,13.25,14.25,12.25,95.78,1.17,92.98,10.15,N,70.14,Monsoon,Rainy,2025,8,4,Monday
05-08-2025,Delhi,33.07,22.48,27.77,13.27,10.73,05:21,18:38,65,Low,61.27,99.6,13.38,14.38,12.38,80.81,3.39,82.39,18.99,SW,177.88,Monsoon,Storm,2025,8,5,Tuesday
07-08-2025,Delhi,34.85,22.63,28.74,13.22,10.78,05:23,18:36,47,Low,49.63,91.24,13.82,14.82,12.82,95.52,3.21,66.86,10.36,SW,52.77,Monsoon,Rainy,2025,8,7,Thursday
09-08-2025,Delhi,34.46,24.97,29.71,13.18,10.82,05:24,18:35,73,Low,88.35,151.41,13.18,14.18,12.18,82.04,0.92,78.72,19.87,E,115.06,Monsoon,Rainy,2025,8,9,Saturday
18-08-2025,Delhi,31.22,22.99,27.11,12.95,11.05,05:31,18:28,66,Low,71.61,126.65,13.35,14.35,12.35,84.39,2.77,80.5,5.38,W,165.78,Monsoon,Storm,2025,8,18,Monday
23-08-2025,Delhi,32.85,26.42,29.64,12.82,11.18,05:35,18:24,44,Low,41.04,69.88,13.9,14.9,12.9,99.26,1.2,78.76,5.98,N,102.97,Monsoon,Rainy,2025,8,23,Saturday
26-08-2025,Delhi,34.3,26.34,30.32,12.74,11.26,05:37,18:22,71,Low,68.32,120.05,13.22,14.22,12.22,60.68,3.4,72.95,17.88,S,160.78,Monsoon,Storm,2025,8,26,Tuesday
30-08-2025,Delhi,34.48,26.78,30.63,12.62,11.38,05:41,18:18,86,Low,92.77,166.07,12.85,13.85,11.85,81.53,0.86,87.19,18.89,SW,166.23,Monsoon,Storm,2025,8,30,Saturday
01-09-2025,Delhi,32.28,23.82,28.05,12.57,11.43,05:42,18:17,67,Low,77.77,142.86,13.32,14.32,12.32,67.47,3.03,73.7,15.96,S,175.54,Monsoon,Storm,2025,9,1,Monday
02-09-2025,Delhi,34.83,26.05,30.44,12.54,11.46,05:43,18:16,79,Low,96.42,151.41,13.03,14.03,12.03,93.12,2.62,73.71,19.56,SW,133.66,Monsoon,Rainy,2025,9,2,Tuesday
07-09-2025,Delhi,31.27,24.43,27.85,12.4,11.6,05:48,18:11,68,Low,70.07,113.49,13.3,14.3,12.3,74.51,0.65,78.4,12.83,N,116.49,Monsoon,Rainy,2025,9,7,Sunday
15-09-2025,Delhi,31.68,22.01,26.84,12.16,11.84,05:55,18:04,53,Low,58.48,95.86,13.68,14.68,12.68,87.7,2.49,80.23,17.06,NW,69.78,Monsoon,Rainy,2025,9,15,Monday
17-09-2025,Delhi,32.26,24.6,28.43,12.1,11.9,05:56,18:03,89,Low,88.62,151.89,12.78,13.78,11.78,90.41,1.12,77.53,10.08,NW,115.19,Monsoon,Rainy,2025,9,17,Wednesday
18-09-2025,Delhi,31.12,23.8,27.46,12.07,11.93,05:57,18:02,55,Low,53.82,96.33,13.62,14.62,12.62,99.55,2.38,75.94,10.99,S,167.99,Monsoon,Storm,2025,9,18,Thursday
19-09-2025,Delhi,34.18,25.65,29.91,12.04,11.96,05:58,18:01,79,Low,84.96,135.77,13.03,14.03,12.03,87.34,2.36,80.12,17.64,W,179.27,Monsoon,Storm,2025,9,19,Friday
23-09-2025,Delhi,31.42,24.88,28.15,11.93,12.07,06:02,17:57,48,Low,47.39,87.45,13.8,14.8,12.8,76.59,0.97,85.27,11.3,NE,56.43,Monsoon,Rainy,2025,9,23,Tuesday
26-09-2025,Delhi,30.97,24.08,27.52,11.84,12.16,06:04,17:55,65,Low,63.06,117.87,13.38,14.38,12.38,97.24,2.66,65.68,5.51,S,141.05,Monsoon,Rainy,2025,9,26,Friday
28-09-2025,Delhi,34.09,23,28.55,11.78,12.22,06:06,17:53,69,Low,74.75,129.57,13.28,14.28,12.28,63.01,5.73,78.12,18.81,SW,183.46,Monsoon,Storm,2025,9,28,Sunday
30-09-2025,Delhi,33.42,24.34,28.88,11.72,12.28,06:08,17:51,37,Low,45.57,86.38,14.07,15.07,13.07,66.41,1.04,81.12,11.35,SW,60.29,Monsoon,Rainy,2025,9,30,Tuesday
02-10-2025,Delhi,30.69,22.8,26.74,11.66,12.34,06:10,17:49,45,Low,44.61,71.5,13.88,14.88,12.88,80.26,0.7,78.58,6.04,S,171.34,Monsoon,Storm,2025,10,2,Thursday
08-10-2025,Delhi,31.29,24.72,28,11.49,12.51,06:15,17:44,77,Low,84.37,152.08,13.07,14.07,12.07,74.55,2.81,88.42,12.69,NW,67.75,Monsoon,Rainy,2025,10,8,Wednesday
13-10-2025,Delhi,33.69,26.54,30.11,11.35,12.65,06:19,17:40,90,Low,95.26,168.38,12.75,13.75,11.75,78.32,0.98,93.07,11.49,S,89.85,Monsoon,Rainy,2025,10,13,Monday
17-10-2025,Delhi,30.64,24.51,27.57,11.24,12.76,06:22,17:37,60,Low,73.68,122.96,13.5,14.5,12.5,93.56,1.7,88.2,16.41,NE,191.53,Monsoon,Storm,2025,10,17,Friday
29-10-2025,Delhi,32.43,23.01,27.72,10.92,13.08,06:32,17:27,39,Low,47.47,79.39,14.03,15.03,13.03,77.65,1.96,66.48,9.51,NE,199.74,Monsoon,Storm,2025,10,29,Wednesday
01-11-2025,Delhi,32.86,22.75,27.8,10.85,13.15,06:34,17:25,85,Low,87.03,145.02,12.88,13.88,11.88,93.43,2.42,91.67,10.83,E,157.35,Monsoon,Storm,2025,11,1,Saturday
02-11-2025,Delhi,32.52,25.84,29.18,10.82,13.18,06:35,17:24,84,Low,92.65,143.79,12.9,13.9,11.9,73.29,1.83,77.95,14.04,SE,166.42,Monsoon,Storm,2025,11,2,Sunday
03-11-2025,Delhi,35,24.46,29.73,10.8,13.2,06:36,17:23,42,Low,52.51,83.04,13.95,14.95,12.95,68.21,4.48,81.34,16.12,S,133.82,Monsoon,Rainy,2025,11,3,Monday
14-11-2025,Delhi,31.3,23.72,27.51,10.56,13.44,06:43,17:16,102,Moderate,99.43,167.75,12.45,13.45,11.45,90.76,2.6,88.8,17.82,NW,117.91,Monsoon,Rainy,2025,11,14,Friday
15-11-2025,Delhi,34.7,24.9,29.8,10.54,13.46,06:43,17:16,55,Low,54.25,92.18,13.62,14.62,12.62,62.05,4.41,70.33,8.77,E,147.63,Monsoon,Rainy,2025,11,15,Saturday
16-11-2025,Delhi,32.5,25.73,29.12,10.52,13.48,06:44,17:15,63,Low,73.76,113.71,13.43,14.43,12.43,82.62,2.11,72.74,8.05,SE,82.9,Monsoon,Rainy,2025,11,16,Sunday
17-11-2025,Delhi,30.34,22.86,26.6,10.5,13.5,06:44,17:15,105,Moderate,99.06,171.8,12.38,13.38,11.38,88.27,1.18,80.35,15.33,SW,177.31,Monsoon,Storm,2025,11,17,Monday
18-11-2025,Delhi,31.36,26.16,28.76,10.48,13.52,06:45,17:14,37,Low,45.02,84.94,14.07,15.07,13.07,86.18,2.06,74.13,10.49,W,182.18,Monsoon,Storm,2025,11,18,Tuesday
19-11-2025,Delhi,33.23,26.74,29.98,10.47,13.53,06:46,17:13,41,Low,42.48,83.23,13.97,14.97,12.97,78.87,3.21,76.52,11.22,NE,171.1,Monsoon,Storm,2025,11,19,Wednesday
21-11-2025,Delhi,32.67,22.1,27.39,10.43,13.57,06:47,17:12,50,Low,49.52,90.16,13.75,14.75,12.75,77.82,1.67,69.3,12.43,SW,137.39,Monsoon,Rainy,2025,11,21,Friday
27-11-2025,Delhi,34.35,25.88,30.12,10.34,13.66,06:49,17:10,42,Low,45.04,87.61,13.95,14.95,12.95,86.83,1.31,69.2,11.58,S,161.58,Monsoon,Storm,2025,11,27,Thursday
29-11-2025,Delhi,30.08,22.76,26.42,10.31,13.69,06:50,17:09,37,Low,45.52,73.74,14.07,15.07,13.07,84.71,1.02,65.87,19.18,N,153.79,Monsoon,Storm,2025,11,29,Saturday
04-12-2025,Delhi,21.53,6.13,13.83,10.25,13.75,06:52,17:07,261,High,242.16,366.64,8.47,9.47,7.47,30.55,1.38,31.73,10.89,SW,10.46,Winter,Clear,2025,12,4,Thursday
11-12-2025,Delhi,19.69,7.35,13.52,10.2,13.8,06:54,17:05,181,Moderate,207.56,323.7,10.47,11.47,9.47,18.11,3.98,62.3,10.14,SW,2,Winter,Clear,2025,12,11,Thursday
12-12-2025,Delhi,16.58,8.2,12.39,10.19,13.81,06:54,17:05,213,High,218.55,371.55,9.68,10.68,8.68,43.54,4.35,42.14,5.4,NW,9.83,Winter,Clear,2025,12,12,Friday
13-12-2025,Delhi,18.26,5.29,11.77,10.19,13.81,06:54,17:05,188,Moderate,177.96,316.82,10.3,11.3,9.3,35.15,3.92,32.8,7.21,NW,17.66,Winter,Clear,2025,12,13,Saturday
15-12-2025,Delhi,20.36,8.72,14.54,10.18,13.82,06:54,17:05,246,High,285.5,429.46,8.85,9.85,7.85,63.66,1.29,56.82,13.95,E,16.54,Winter,Clear,2025,12,15,Monday
16-12-2025,Delhi,18.98,5.18,12.08,10.18,13.82,06:54,17:05,194,Moderate,227.03,409.73,10.15,11.15,9.15,38.1,5.29,55.61,10.14,NE,5.47,Winter,Clear,2025,12,16,Tuesday
21-12-2025,Delhi,16.87,9.92,13.4,10.17,13.83,06:54,17:05,295,High,286.67,434.16,7.62,8.62,6.62,26.42,2.35,31.1,17.29,S,2.21,Winter,Clear,2025,12,21,Sunday
25-12-2025,Delhi,19.97,9.91,14.94,10.17,13.83,06:54,17:05,259,High,256.73,438.78,8.53,9.53,7.53,55.7,5.69,58.41,6.7,N,19.99,Winter,Clear,2025,12,25,Thursday
27-12-2025,Delhi,19.93,9.25,14.59,10.18,13.82,06:54,17:05,278,High,293.16,470.66,8.05,9.05,7.05,46.03,2.29,39.9,10,SW,13.61,Winter,Clear,2025,12,27,Saturday
