date,city,max_temperature_C,min_temperature_C,avg_temperature_C,avg_day_length_hours,avg_night_length_hours,avg_sunrise_time,avg_sunset_time,avg_AQI,AQI_category,PM2_5,PM10,avg_visibility_morning_km,avg_visibility_afternoon_km,avg_visibility_night_km,cloud_cover_%,uv_radiation_index,humidity_%,wind_speed_km_h,wind_direction,rainfall_mm,season,weather_condition,year,month,day,day_of_week
23-06-2025,Mumbai,33.36,23.21,28.29,13.15,10.85,05:25,18:34,95,Low,105.9,184.53,12.62,13.62,11.62,67.34,5.27,78.54,18.24,S,168.73,Monsoon,Storm,2025,6,23,Monday
24-06-2025,Mumbai,29.66,15.76,22.71,13.15,10.85,05:25,18:34,69,Low,64.9,123.43,13.28,14.28,12.28,95.09,1.77,67.01,13.13,SE,80.52,Monsoon,Rainy,2025,6,24,Tuesday
27-06-2025,Mumbai,34.68,15.67,25.17,13.14,10.86,05:25,18:34,80,Low,88.35,135.8,13,14,12,99.89,2.28,78,9.82,NW,170.57,Monsoon,Storm,2025,6,27,Friday
29-06-2025,Mumbai,27.2,18.51,22.85,13.14,10.86,05:25,18:34,57,Low,63.53,97.47,13.57,14.57,12.57,86.27,2.73,86.68,5.13,W,119.64,Monsoon,Rainy,2025,6,29,Sunday
02-07-2025,Mumbai,27.18,21.62,24.4,13.13,10.87,05:26,18:33,76,Low,73.56,110.53,13.1,14.1,12.1,62.66,4.83,81.45,13.76,W,165.92,Monsoon,Storm,2025,7,2,Wednesday
06-07-2025,Mumbai,32.82,22.52,27.67,13.11,10.89,05:26,18:33,86,Low,102.27,179.89,12.85,13.85,11.85,89.69,1.11,83.61,7.92,W,150.67,Monsoon,Storm,2025,7,6,Sunday
08-07-2025,Mumbai,33.9,22.5,28.2,13.1,10.9,05:27,18:32,109,Moderate,111.74,210,12.28,13.28,11.28,83.15,2.5,91.67,7.35,SW,148.12,Monsoon,Rainy,2025,7,8,Tuesday
12-07-2025,Mumbai,29.74,22.16,25.95,13.07,10.93,05:27,18:32,48,Low,54.38,87.08,13.8,14.8,12.8,76.99,3.32,71.45,12.61,SW,86.23,Monsoon,Rainy,2025,7,12,Saturday
19-07-2025,Mumbai,26.88,15.77,21.32,13.01,10.99,05:29,18:30,96,Low,92.65,156.72,12.6,13.6,11.6,70.88,2.68,88.89,8.96,SE,148.93,Monsoon,Rainy,2025,7,19,Saturday
28-07-2025,Mumbai,34.39,21.36,27.88,12.91,11.09,05:32,18:27,50,Low,59.21,96.79,13.75,14.75,12.75,83.81,1.39,71.56,14.93,SE,154.2,Monsoon,Storm,2025,7,28,Monday
02-08-2025,Mumbai,33.15,22.78,27.96,12.84,11.16,05:34,18:25,81,Low,98.48,156.96,12.97,13.97,11.97,77.29,0.69,76.05,8.89,W,154.84,Monsoon,Storm,2025,8,2,Saturday
07-08-2025,Mumbai,25.34,23.79,24.56,12.77,11.23,05:36,18:23,42,Low,51.91,92.32,13.95,14.95,12.95,95.92,3.26,74.69,9.88,SW,150.03,Monsoon,Storm,2025,8,7,Thursday
08-08-2025,Mumbai,34.01,24.96,29.49,12.76,11.24,05:37,18:22,91,Low,104.29,200.49,12.72,13.72,11.72,63.8,5.99,67.02,9.9,S,136.51,Monsoon,Rainy,2025,8,8,Friday
11-08-2025,Mumbai,32.48,23.07,27.77,12.71,11.29,05:38,18:21,93,Low,107.22,214.32,12.68,13.68,11.68,65.2,1.11,77.34,10.41,SW,56.05,Monsoon,Rainy,2025,8,11,Monday
12-08-2025,Mumbai,32.84,20.66,26.75,12.7,11.3,05:39,18:20,50,Low,58.15,106.25,13.75,14.75,12.75,84.95,2.89,87.93,5.58,SW,52.16,Monsoon,Rainy,2025,8,12,Tuesday
17-08-2025,Mumbai,33.37,21.2,27.28,12.62,11.38,05:41,18:18,85,Low,80.71,146.26,12.88,13.88,11.88,99.63,2.87,82.43,11.63,S,138.04,Monsoon,Rainy,2025,8,17,Sunday
19-08-2025,Mumbai,32.07,18.89,25.48,12.58,11.42,05:42,18:17,54,Low,50.6,91,13.65,14.65,12.65,81.11,1.23,75.26,19.93,N,189.37,Monsoon,Storm,2025,8,19,Tuesday
21-08-2025,Mumbai,34.81,21.5,28.15,12.55,11.45,05:43,18:16,100,Low,102.4,190.21,12.5,13.5,11.5,86.99,2.63,78.64,10.6,NE,58,Monsoon,Rainy,2025,8,21,Thursday
25-08-2025,Mumbai,34.42,16.67,25.55,12.48,11.52,05:45,18:14,75,Low,75.03,138.47,13.12,14.12,12.12,66.25,4.18,73.26,13.99,N,147.3,Monsoon,Rainy,2025,8,25,Monday
26-08-2025,Mumbai,26.79,22.05,24.42,12.46,11.54,05:46,18:13,74,Low,70.97,130.14,13.15,14.15,12.15,91.16,2.43,65.57,15.49,NE,75.46,Monsoon,Rainy,2025,8,26,Tuesday
29-08-2025,Mumbai,33.38,23.03,28.2,12.41,11.59,05:47,18:12,110,Moderate,116.48,205.94,12.25,13.25,11.25,82.9,1.43,69.61,18.82,SW,110.28,Monsoon,Rainy,2025,8,29,Friday
05-09-2025,Mumbai,30.83,20.93,25.88,12.29,11.71,05:51,18:08,50,Low,61.94,94.53,13.75,14.75,12.75,84.27,3.24,67.54,18.24,NE,113.5,Monsoon,Rainy,2025,9,5,Friday
07-09-2025,Mumbai,31.59,17.11,24.35,12.25,11.75,05:52,18:07,92,Low,107.67,209.21,12.7,13.7,11.7,92.11,3.59,73.6,5.45,E,160.61,Monsoon,Storm,2025,9,7,Sunday
08-09-2025,Mumbai,33.97,21.23,27.6,12.23,11.77,05:53,18:06,123,Moderate,117.6,203.75,11.93,12.93,10.93,62.68,5.88,75.06,17.25,E,59.36,Monsoon,Rainy,2025,9,8,Monday
10-09-2025,Mumbai,33.53,24.38,28.95,12.19,11.81,05:54,18:05,30,Low,37.66,63.75,14.25,15.25,13.25,78.76,1.41,71.88,6.51,SE,81.62,Monsoon,Rainy,2025,9,10,Wednesday
11-09-2025,Mumbai,26.67,16.47,21.57,12.18,11.82,05:54,18:05,128,Moderate,117.58,221,11.8,12.8,10.8,91.93,1.58,73.35,9.49,NE,115.96,Monsoon,Rainy,2025,9,11,Thursday
18-09-2025,Mumbai,27.33,16.3,21.81,12.05,11.95,05:58,18:01,53,Low,53.08,89.05,13.68,14.68,12.68,92.36,1.04,71.32,10.14,NW,59.38,Monsoon,Rainy,2025,9,18,Thursday
24-09-2025,Mumbai,33.65,16.55,25.1,11.93,12.07,06:01,17:58,33,Low,37.45,65.24,14.18,15.18,13.18,65.49,3.9,89.11,12.58,SW,134.51,Monsoon,Rainy,2025,9,24,Wednesday
04-10-2025,Mumbai,26.44,21.24,23.84,11.75,12.25,06:07,17:52,45,Low,54.63,95.27,13.88,14.88,12.88,92.9,0.77,74.19,11.28,N,118.94,Monsoon,Rainy,2025,10,4,Saturday
06-10-2025,Mumbai,29.58,22.25,25.92,11.71,12.29,06:08,17:51,84,Low,81.69,149.78,12.9,13.9,11.9,81.52,3.12,74.42,19.84,SW,179.33,Monsoon,Storm,2025,10,6,Monday
07-10-2025,Mumbai,33.9,18.71,26.3,11.7,12.3,06:09,17:50,48,Low,47.56,82.99,13.8,14.8,12.8,93.53,1.68,79.5,17.9,SE,123.89,Monsoon,Rainy,2025,10,7,Tuesday
11-10-2025,Mumbai,29.07,18.28,23.68,11.62,12.38,06:11,17:48,59,Low,70.86,133.3,13.53,14.53,12.53,67.02,3.84,93.54,13.69,SE,79.46,Monsoon,Rainy,2025,10,11,Saturday
16-10-2025,Mumbai,29.9,21.45,25.67,11.54,12.46,06:13,17:46,46,Low,50.68,90.03,13.85,14.85,12.85,82.84,1.16,69.24,9.18,NW,149.25,Monsoon,Rainy,2025,10,16,Thursday
17-10-2025,Mumbai,27.19,16.83,22.01,11.52,12.48,06:14,17:45,112,Moderate,104.31,171.37,12.2,13.2,11.2,65.72,2.87,82.14,16.97,NE,195.49,Monsoon,Storm,2025,10,17,Friday
20-10-2025,Mumbai,28.67,15.87,22.27,11.47,12.53,06:15,17:44,83,Low,80.11,154.02,12.93,13.93,11.93,68.82,2.09,85.18,18.11,S,76.27,Monsoon,Rainy,2025,10,20,Monday
25-10-2025,Mumbai,27.5,17.63,22.56,11.38,12.62,06:18,17:41,31,Low,30.06,58.17,14.22,15.22,13.22,66.08,3.29,87.51,10.27,N,144.1,Monsoon,Rainy,2025,10,25,Saturday
01-11-2025,Mumbai,25.94,19.86,22.9,11.27,12.73,06:21,17:38,100,Low,112.87,171.56,12.5,13.5,11.5,96.34,2,72.14,11.99,SE,81.13,Monsoon,Rainy,2025,11,1,Saturday
05-11-2025,Mumbai,32.61,16.54,24.58,11.21,12.79,06:23,17:36,72,Low,73.85,126.66,13.2,14.2,12.2,75.91,3.08,88.08,7.56,E,199.93,Monsoon,Storm,2025,11,5,Wednesday
06-11-2025,Mumbai,25.3,17.04,21.17,11.2,12.8,06:24,17:35,59,Low,60.64,106.44,13.53,14.53,12.53,80.05,0.75,80.3,5.52,NE,186.59,Monsoon,Storm,2025,11,6,Thursday
11-11-2025,Mumbai,30.51,19.38,24.95,11.13,12.87,06:26,17:33,85,Low,105.53,166.77,12.88,13.88,11.88,61.98,4.62,72.12,6.67,N,117.36,Monsoon,Rainy,2025,11,11,Tuesday
13-11-2025,Mumbai,31.08,17.81,24.45,11.11,12.89,06:26,17:33,47,Low,45.61,77.08,13.82,14.82,12.82,65.02,4.86,87.52,8.55,W,108.81,Monsoon,Rainy,2025,11,13,Thursday
15-11-2025,Mumbai,31.77,20.66,26.22,11.08,12.92,06:27,17:32,93,Low,113.62,192.44,12.68,13.68,11.68,80.99,2.93,89.81,8.52,W,52.87,Monsoon,Rainy,2025,11,15,Saturday
23-11-2025,Mumbai,28.45,15.3,21.88,10.99,13.01,06:30,17:29,125,Moderate,116.53,213.72,11.88,12.88,10.88,87.14,1.55,83.34,17.72,N,89.82,Monsoon,Rainy,2025,11,23,Sunday
30-11-2025,Mumbai,34.47,23.85,29.16,10.93,13.07,06:32,17:27,85,Low,96.52,158.16,12.88,13.88,11.88,88.64,2.72,65.31,14.34,S,194.5,Monsoon,Storm,2025,11,30,Sunday
01-12-2025,Mumbai,34.9,18.12,26.51,10.92,13.08,06:32,17:27,56,Low,60.6,93.29,13.6,14.6,12.6,60.07,5.68,43.74,7.79,SE,5.22,Winter,Clear,2025,12,1,Monday
02-12-2025,Mumbai,28.73,24.29,26.51,10.92,13.08,06:32,17:27,30,Low,35.56,54.99,14.25,15.25,13.25,68.08,3.23,36.02,12.52,SE,11.9,Winter,Clear,2025,12,2,Tuesday
14-12-2025,Mumbai,27.47,19.71,23.59,10.86,13.14,06:34,17:25,91,Low,89.57,168,12.72,13.72,11.72,59.04,4.79,66.17,5.83,S,11.56,Winter,Clear,2025,12,14,Sunday
23-12-2025,Mumbai,25.07,17.12,21.1,10.85,13.15,06:34,17:25,82,Low,89.72,153.02,12.95,13.95,11.95,64.55,2.57,65.82,15.37,N,17.69,Winter,Clear,2025,12,23,Tuesday
26-12-2025,Mumbai,27.72,16.91,22.31,10.86,13.14,06:34,17:25,43,Low,46.62,77.9,13.93,14.93,12.93,54.1,3.66,34.8,9.32,S,16.62,Winter,Clear,2025,12,26,Friday
28-12-2025,Mumbai,29.93,18,23.96,10.86,13.14,06:34,17:25,71,Low,83.65,143.62,13.22,14.22,12.22,64.14,2.72,51.87,16,NW,2.33,Winter,Clear,2025,12,28,Sunday
31-12-2025,Mumbai,31.59,24.32,27.95,10.87,13.13,06:33,17:26,103,Moderate,103.89,185.26,12.43,13.43,11.43,29.61,1.05,45.98,17.4,SW,17.97,Winter,Clear,2025,12,31,Wednesday
